cell_id,lon_min,lat_min,lon_max,lat_max,date,year,month,ndvi,rainfall,lst_c,pdsi,vpd,aet,def,lon,lat
40,26.954545454545453,34.3,27.954545454545453,35.3,2020-10-01,2020,10,0.37441,19.049,27.449,0.062,1.639,21.795,53.875,27.4545,34.8
40,26.954545454545453,34.3,27.954545454545453,35.3,2020-11-01,2020,11,0.33193,20.521,27.686,0.203,1.617,23.401,53.218,27.4545,34.8
40,26.954545454545453,34.3,27.954545454545453,35.3,2020-12-01,2020,12,0.34371,14.059,27.022,-0.546,1.507,20.174,54.299,27.4545,34.8
40,26.954545454545453,34.3,27.954545454545453,35.3,2021-01-01,2021,1,0.34557,33.06,27.883,0.316,1.667,25.433,58.098,27.4545,34.8
40,26.954545454545453,34.3,27.954545454545453,35.3,2021-02-01,2021,2,0.3659,11.467,27.015,-0.469,1.631,20.813,56.229,27.4545,34.8
40,26.954545454545453,34.3,27.954545454545453,35.3,2021-03-01,2021,3,0.38756,27.012,27.843,-0.137,1.806,25.079,53.799,27.4545,34.8
40,26.954545454545453,34.3,27.954545454545453,35.3,2021-04-01,2021,4,0.39603,43.19,31.274,-0.161,1.738,26.607,53.071,27.4545,34.8
40,26.954545454545453,34.3,27.954545454545453,35.3,2021-05-01,2021,5,0.42266,62.868,34.159,0.544,2.114,31.425,47.812,27.4545,34.8
40,26.954545454545453,34.3,27.954545454545453,35.3,2021-06-01,2021,6,0.41096,62.945,36.135,0.53,2.058,31.493,49.723,27.4545,34.8
40,26.954545454545453,34.3,27.954545454545453,35.3,2021-07-01,2021,7,0.39194,57.809,34.039,-0.102,2.134,27.661,53.859,27.4545,34.8
40,26.954545454545453,34.3,27.954545454545453,35.3,2021-08-01,2021,8,0.33996,36.423,29.644,-0.113,1.902,25.939,53.629,27.4545,34.8
40,26.954545454545453,34.3,27.954545454545453,35.3,2021-09-01,2021,9,0.34219,21.155,28.778,-0.024,1.846,20.333,60.895,27.4545,34.8
40,26.954545454545453,34.3,27.954545454545453,35.3,2021-10-01,2021,10,0.31275,18.724,27.66,-0.151,1.858,21.731,59.259,27.4545,34.8
40,26.954545454545453,34.3,27.954545454545453,35.3,2021-11-01,2021,11,0.3128,17.734,29.169,-0.369,1.606,21.552,56.021,27.4545,34.8
40,26.954545454545453,34.3,27.954545454545453,35.3,2021-12-01,2021,12,0.33066,15.147,26.879,-0.183,1.774,19.467,57.687,27.4545,34.8
40,26.954545454545453,34.3,27.954545454545453,35.3,2022-01-01,2022,1,0.3511,19.667,26.789,-0.356,1.658,22.256,58.921,27.4545,34.8
40,26.954545454545453,34.3,27.954545454545453,35.3,2022-02-01,2022,2,0.37198,17.764,28.294,-0.17,1.657,21.199,56.732,27.4545,34.8
40,26.954545454545453,34.3,27.954545454545453,35.3,2022-03-01,2022,3,0.39867,31.772,27.615,-0.035,1.634,24.821,48.615,27.4545,34.8
40,26.954545454545453,34.3,27.954545454545453,35.3,2022-04-01,2022,4,0.39923,53.227,31.494,0.411,1.87,30.699,51.633,27.4545,34.8
40,26.954545454545453,34.3,27.954545454545453,35.3,2022-05-01,2022,5,0.42527,66.204,33.732,0.654,1.927,35.057,49.536,27.4545,34.8
40,26.954545454545453,34.3,27.954545454545453,35.3,2022-06-01,2022,6,0.39801,70.4,35.748,0.066,2.013,37.268,47.583,27.4545,34.8
40,26.954545454545453,34.3,27.954545454545453,35.3,2022-07-01,2022,7,0.39789,61.666,34.534,0.234,1.925,32.237,48.677,27.4545,34.8
40,26.954545454545453,34.3,27.954545454545453,35.3,2022-08-01,2022,8,0.39229,39.406,31.316,-0.426,1.748,27.405,55.464,27.4545,34.8
40,26.954545454545453,34.3,27.954545454545453,35.3,2022-09-01,2022,9,0.3451,25.939,28.155,0.009,1.856,20.322,56.107,27.4545,34.8
40,26.954545454545453,34.3,27.954545454545453,35.3,2022-10-01,2022,10,0.32821,21.855,27.844,-0.335,1.849,18.052,55.987,27.4545,34.8
40,26.954545454545453,34.3,27.954545454545453,35.3,2022-11-01,2022,11,0.32365,21.44,27.958,-0.183,1.787,22.462,56.746,27.4545,34.8
40,26.954545454545453,34.3,27.954545454545453,35.3,2022-12-01,2022,12,0.33051,12.51,29.813,-0.113,1.737,19.692,54.211,27.4545,34.8
40,26.954545454545453,34.3,27.954545454545453,35.3,2023-01-01,2023,1,0.31538,12.942,30.37,-0.358,1.772,19.671,58.369,27.4545,34.8
40,26.954545454545453,34.3,27.954545454545453,35.3,2023-02-01,2023,2,0.36969,17.871,28.022,-0.056,1.8,16.641,58.6,27.4545,34.8
40,26.954545454545453,34.3,27.954545454545453,35.3,2023-03-01,2023,3,0.40724,26.226,27.404,-0.471,1.721,25.467,55.86,27.4545,34.8
40,26.954545454545453,34.3,27.954545454545453,35.3,2023-04-01,2023,4,0.39284,43.719,32.267,-0.192,1.885,26.398,51.271,27.4545,34.8
40,26.954545454545453,34.3,27.954545454545453,35.3,2023-05-01,2023,5,0.44832,65.941,33.51,-0.021,1.888,31.494,52.667,27.4545,34.8
40,26.954545454545453,34.3,27.954545454545453,35.3,2023-06-01,2023,6,0.44107,71.734,34.827,0.515,1.834,34.26,49.502,27.4545,34.8
40,26.954545454545453,34.3,27.954545454545453,35.3,2023-07-01,2023,7,0.4213,62.54,33.198,0.689,1.981,33.533,47.224,27.4545,34.8
40,26.954545454545453,34.3,27.954545454545453,35.3,2023-08-01,2023,8,0.40326,48.705,31.807,0.331,1.771,27.816,51.03,27.4545,34.8
40,26.954545454545453,34.3,27.954545454545453,35.3,2023-09-01,2023,9,0.37896,18.959,27.029,-0.035,1.527,22.943,56.027,27.4545,34.8
40,26.954545454545453,34.3,27.954545454545453,35.3,2023-10-01,2023,10,0.36813,19.54,25.329,0.156,1.568,24.225,52.813,27.4545,34.8
40,26.954545454545453,34.3,27.954545454545453,35.3,2023-11-01,2023,11,0.35039,18.178,26.213,0.16,1.337,25.335,52.267,27.4545,34.8
40,26.954545454545453,34.3,27.954545454545453,35.3,2023-12-01,2023,12,0.37697,27.964,24.939,0.376,1.366,29.553,50.129,27.4545,34.8
40,26.954545454545453,34.3,27.954545454545453,35.3,2024-01-01,2024,1,0.41375,19.419,26.036,0.118,1.346,25.669,53.832,27.4545,34.8
40,26.954545454545453,34.3,27.954545454545453,35.3,2024-02-01,2024,2,0.4144,26.782,25.677,0.267,1.373,26.098,46.468,27.4545,34.8
40,26.954545454545453,34.3,27.954545454545453,35.3,2024-03-01,2024,3,0.44046,30.476,25.047,0.568,1.333,28.203,46.169,27.4545,34.8
40,26.954545454545453,34.3,27.954545454545453,35.3,2024-04-01,2024,4,0.46399,60.369,27.231,0.533,1.439,37.164,43.123,27.4545,34.8
40,26.954545454545453,34.3,27.954545454545453,35.3,2024-05-01,2024,5,0.50201,77.492,29.883,0.684,1.52,40.793,42.944,27.4545,34.8
40,26.954545454545453,34.3,27.954545454545453,35.3,2024-06-01,2024,6,0.48872,87.266,32.014,0.635,1.592,38.306,40.049,27.4545,34.8
40,26.954545454545453,34.3,27.954545454545453,35.3,2024-07-01,2024,7,0.47275,71.503,31.855,0.597,1.541,36.652,42.563,27.4545,34.8
40,26.954545454545453,34.3,27.954545454545453,35.3,2024-08-01,2024,8,0.42267,46.956,30.484,0.584,1.584,33.136,46.971,27.4545,34.8
40,26.954545454545453,34.3,27.954545454545453,35.3,2024-09-01,2024,9,0.39908,24.808,27.19,0.803,1.376,26.84,51.76,27.4545,34.8
40,26.954545454545453,34.3,27.954545454545453,35.3,2024-10-01,2024,10,0.36539,23.016,27.174,-0.102,1.442,25.998,50.755,27.4545,34.8
40,26.954545454545453,34.3,27.954545454545453,35.3,2024-11-01,2024,11,0.35982,19.541,25.237,0.137,1.48,24.54,52.054,27.4545,34.8
40,26.954545454545453,34.3,27.954545454545453,35.3,2024-12-01,2024,12,0.37411,20.317,26.265,0.495,1.329,24.579,51.003,27.4545,34.8
41,26.954545454545453,39.5,27.954545454545453,40.5,2001-01-01,2001,1,0.41491,26.064,24.219,0.421,1.057,29.842,38.392,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2001-02-01,2001,2,0.45043,20.927,23.795,0.51,1.329,30.185,44.056,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2001-03-01,2001,3,0.47629,29.663,24.536,0.445,1.173,35.084,42.627,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2001-04-01,2001,4,0.48041,70.851,26.884,1.214,1.271,44.04,34.679,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2001-05-01,2001,5,0.50705,86.475,29.939,0.993,1.442,46.242,31.378,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2001-06-01,2001,6,0.5179,91.196,32.305,1.049,1.42,49.302,31.166,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2001-07-01,2001,7,0.51034,78.998,29.645,0.951,1.309,42.187,32.46,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2001-08-01,2001,8,0.44349,48.186,29.806,0.675,1.48,39.37,34.071,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2001-09-01,2001,9,0.41736,26.089,24.596,0.799,1.069,27.599,44.982,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2001-10-01,2001,10,0.41092,28.307,25.664,1.056,1.125,33.923,46.86,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2001-11-01,2001,11,0.40503,22.348,22.394,0.656,1.157,31.893,40.459,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2001-12-01,2001,12,0.42734,25.522,23.309,0.832,1.113,30.938,42.266,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2002-01-01,2002,1,0.41614,20.739,25.436,1.363,1.172,32.012,43.642,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2002-02-01,2002,2,0.42404,27.261,23.635,1.075,1.121,34.277,47.631,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2002-03-01,2002,3,0.46303,31.555,23.251,0.223,1.198,35.141,39.264,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2002-04-01,2002,4,0.49444,68.576,27.133,1.036,1.334,41.373,35.336,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2002-05-01,2002,5,0.49098,83.94,30.49,1.352,1.432,43.839,32.782,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2002-06-01,2002,6,0.472,88.641,31.392,1.071,1.567,47.898,35.769,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2002-07-01,2002,7,0.47102,76.522,31.703,0.775,1.655,42.926,35.677,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2002-08-01,2002,8,0.42703,42.586,29.691,0.7,1.433,34.464,42.517,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2002-09-01,2002,9,0.37519,19.088,25.72,0.303,1.432,25.765,46.678,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2002-10-01,2002,10,0.33779,21.659,25.009,0.858,1.5,32.08,47.792,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2002-11-01,2002,11,0.35521,21.584,26.004,0.168,1.427,23.61,45.478,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2002-12-01,2002,12,0.34914,21.716,26.606,-0.078,1.471,27.655,49.446,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2003-01-01,2003,1,0.33479,23.239,27.493,0.096,1.685,23.019,46.215,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2003-02-01,2003,2,0.38246,16.042,25.387,0.027,1.516,19.546,48.474,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2003-03-01,2003,3,0.38017,31.135,25.789,0.065,1.531,30.53,48.327,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2003-04-01,2003,4,0.41655,50.979,29.693,0.154,1.942,34.482,43.934,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2003-05-01,2003,5,0.44983,70.602,32.049,-0.376,1.798,35.788,43.083,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2003-06-01,2003,6,0.4327,73.616,32.176,0.476,1.993,39.243,39.989,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2003-07-01,2003,7,0.40667,63.632,30.836,-0.107,1.997,35.008,43.346,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2003-08-01,2003,8,0.38376,37.491,30.01,0.275,1.72,27.507,41.019,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2003-09-01,2003,9,0.36039,28.952,26.293,-0.062,1.697,25.332,46.147,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2003-10-01,2003,10,0.34873,21.186,27.31,0.054,1.534,23.867,52.99,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2003-11-01,2003,11,0.3382,17.526,26.365,0.198,1.505,24.653,48.773,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2003-12-01,2003,12,0.33294,16.83,25.708,0.146,1.429,23.946,48.193,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2004-01-01,2004,1,0.37373,22.342,23.413,0.265,1.552,31.599,51.506,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2004-02-01,2004,2,0.41979,19.396,25.702,0.402,1.378,26.778,47.519,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2004-03-01,2004,3,0.42571,28.217,25.196,0.998,1.308,30.498,45.013,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2004-04-01,2004,4,0.49271,63.648,28.417,0.865,1.466,40.927,34.172,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2004-05-01,2004,5,0.51067,86.503,30.048,1.317,1.454,47.787,32.948,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2004-06-01,2004,6,0.51629,91.535,32.156,1.746,1.416,47.934,25.66,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2004-07-01,2004,7,0.50571,90.552,30.697,1.713,1.403,47.622,33.237,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2004-08-01,2004,8,0.47932,52.366,26.177,0.631,1.246,39.909,32.82,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2004-09-01,2004,9,0.44192,26.354,24.594,0.796,1.24,32.859,46.193,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2004-10-01,2004,10,0.39932,24.132,23.102,0.778,1.146,29.232,45.605,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2004-11-01,2004,11,0.40766,28.259,25.411,0.801,1.137,27.368,40.856,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2004-12-01,2004,12,0.40901,23.063,22.788,0.844,1.132,30.95,41.713,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2005-01-01,2005,1,0.42658,25.409,23.467,0.784,1.307,29.684,42.2,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2005-02-01,2005,2,0.45281,30.545,23.706,0.564,1.202,33.464,45.074,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2005-03-01,2005,3,0.46818,31.133,24.453,0.286,1.12,30.939,42.78,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2005-04-01,2005,4,0.49921,63.949,27.27,1.187,1.245,38.664,38.119,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2005-05-01,2005,5,0.51475,87.372,30.871,1.276,1.428,49.471,31.398,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2005-06-01,2005,6,0.491,93.012,30.963,1.561,1.351,48.737,29.577,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2005-07-01,2005,7,0.50198,82.97,30.134,1.344,1.328,45.33,31.702,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2005-08-01,2005,8,0.47026,56.207,28.311,0.883,1.387,40.152,35.719,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2005-09-01,2005,9,0.44687,24.993,25.114,0.203,1.205,27.508,40.943,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2005-10-01,2005,10,0.40241,27.919,24.117,0.555,1.244,31.695,42.284,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2005-11-01,2005,11,0.4006,30.124,24.712,0.84,1.15,32.345,37.598,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2005-12-01,2005,12,0.39382,23.772,24.152,0.541,1.041,31.78,46.519,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2006-01-01,2006,1,0.42832,22.016,22.589,0.667,1.206,31.285,43.697,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2006-02-01,2006,2,0.47008,31.511,25.344,1.216,1.113,34.681,42.116,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2006-03-01,2006,3,0.45971,26.549,24.479,0.651,1.079,33.763,40.295,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2006-04-01,2006,4,0.50255,64.501,28.214,1.479,1.355,43.979,33.096,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2006-05-01,2006,5,0.5032,91.012,31.527,1.298,1.372,49.751,32.836,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2006-06-01,2006,6,0.4852,95.292,32.828,0.667,1.4,52.954,29.771,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2006-07-01,2006,7,0.4892,79.789,28.542,1.051,1.379,45.777,34.679,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2006-08-01,2006,8,0.46125,51.602,27.061,0.897,1.208,38.916,34.865,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2006-09-01,2006,9,0.41622,28.638,23.918,1.363,1.193,33.835,41.997,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2006-10-01,2006,10,0.40136,30.615,25.031,0.863,1.323,30.825,42.568,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2006-11-01,2006,11,0.40306,33.07,24.885,0.782,1.37,33.735,36.118,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2006-12-01,2006,12,0.38575,21.961,24.767,0.178,1.327,25.525,40.632,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2007-01-01,2007,1,0.40946,34.209,24.968,0.681,1.354,33.953,41.959,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2007-02-01,2007,2,0.40536,22.595,26.202,0.24,1.279,28.657,49.242,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2007-03-01,2007,3,0.42602,27.439,26.769,0.549,1.543,27.39,51.947,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2007-04-01,2007,4,0.41232,53.123,26.629,0.59,1.453,33.463,45.444,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2007-05-01,2007,5,0.44912,63.814,32.047,0.156,1.786,36.946,42.75,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2007-06-01,2007,6,0.45012,76.588,33.131,0.949,1.946,41.776,41.39,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2007-07-01,2007,7,0.42773,62.5,32.733,0.522,1.882,39.249,41.922,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2007-08-01,2007,8,0.39077,36.279,29.857,0.082,1.666,28.737,45.338,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2007-09-01,2007,9,0.37291,22.805,28.655,-0.206,1.604,21.84,52.579,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2007-10-01,2007,10,0.34708,20.95,28.39,-0.111,1.504,24.951,55.453,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2007-11-01,2007,11,0.34335,23.825,26.829,0.213,1.746,23.449,50.742,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2007-12-01,2007,12,0.34383,14.554,25.211,0.259,1.637,22.469,52.09,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2008-01-01,2008,1,0.36036,25.293,27.615,0.244,1.688,23.663,50.427,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2008-02-01,2008,2,0.38823,15.764,27.652,0.018,1.587,25.667,51.199,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2008-03-01,2008,3,0.41434,28.897,26.821,0.459,1.447,27.105,42.724,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2008-04-01,2008,4,0.44357,57.561,28.92,0.301,1.592,34.844,42.379,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2008-05-01,2008,5,0.46408,78.612,31.298,0.852,1.677,42.777,34.625,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2008-06-01,2008,6,0.43739,78.404,33.778,0.716,1.72,42.909,38.024,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2008-07-01,2008,7,0.44314,71.343,31.447,1.174,1.703,41.536,37.773,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2008-08-01,2008,8,0.41816,46.103,29.015,0.94,1.435,31.926,49.239,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2008-09-01,2008,9,0.41589,23.725,24.513,0.105,1.275,30.34,50.462,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2008-10-01,2008,10,0.41558,29.036,25.243,0.488,1.146,29.421,46.827,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2008-11-01,2008,11,0.39695,20.85,24.12,0.653,1.256,30.448,51.497,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2008-12-01,2008,12,0.4099,29.126,25.318,1.177,1.108,33.924,41.825,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2009-01-01,2009,1,0.44013,30.024,24.514,0.814,1.167,34.156,39.873,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2009-02-01,2009,2,0.46466,18.995,22.045,0.642,1.209,28.35,44.716,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2009-03-01,2009,3,0.44848,31.402,24.002,0.231,1.066,30.826,45.104,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2009-04-01,2009,4,0.46575,77.618,28.226,1.606,1.253,42.335,38.119,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2009-05-01,2009,5,0.50881,88.023,29.021,1.185,1.429,48.793,29.867,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2009-06-01,2009,6,0.51357,86.983,30.302,1.073,1.432,48.09,34.528,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2009-07-01,2009,7,0.49122,82.623,31.042,1.623,1.357,45.173,35.795,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2009-08-01,2009,8,0.44735,50.839,26.85,0.769,1.285,38.787,40.094,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2009-09-01,2009,9,0.43903,26.169,25.237,0.416,1.105,30.157,37.234,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2009-10-01,2009,10,0.4312,26.373,23.811,0.924,1.146,33.061,42.164,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2009-11-01,2009,11,0.39776,27.935,22.277,0.706,1.149,34.133,43.188,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2009-12-01,2009,12,0.40917,28.505,24.209,0.901,1.313,27.523,39.662,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2010-01-01,2010,1,0.43278,26.286,25.227,0.445,1.139,32.586,41.087,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2010-02-01,2010,2,0.45148,27.182,23.401,0.816,0.955,34.928,47.19,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2010-03-01,2010,3,0.44853,26.054,23.808,0.113,1.235,34.638,42.566,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2010-04-01,2010,4,0.48507,73.7,26.593,1.025,1.221,45.213,36.766,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2010-05-01,2010,5,0.5247,85.001,28.663,1.148,1.442,45.873,30.369,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2010-06-01,2010,6,0.53141,98.851,31.743,1.321,1.523,52.288,30.534,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2010-07-01,2010,7,0.48921,78.057,30.846,1.631,1.393,45.212,36.458,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2010-08-01,2010,8,0.44338,53.681,27.062,0.698,1.16,38.562,39.8,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2010-09-01,2010,9,0.41138,23.771,26.661,0.755,1.218,29.528,42.646,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2010-10-01,2010,10,0.42507,32.697,24.979,0.478,1.21,34.507,43.592,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2010-11-01,2010,11,0.4058,20.459,24.32,0.87,1.149,27.14,41.26,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2010-12-01,2010,12,0.40419,27.499,25.059,0.733,1.006,27.157,43.554,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2011-01-01,2011,1,0.3988,27.879,24.657,1.028,1.125,30.313,43.963,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2011-02-01,2011,2,0.45397,26.374,25.537,1.035,1.137,33.557,37.014,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2011-03-01,2011,3,0.46713,33.313,23.018,0.721,1.281,33.176,39.979,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2011-04-01,2011,4,0.4777,62.854,27.931,1.2,1.344,42.38,35.575,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2011-05-01,2011,5,0.50735,86.224,30.587,1.546,1.541,50.074,33.432,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2011-06-01,2011,6,0.46963,87.057,32.123,1.376,1.629,45.088,32.605,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2011-07-01,2011,7,0.45487,79.905,31.643,1.133,1.763,42.348,37.934,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2011-08-01,2011,8,0.41245,48.73,29.476,0.355,1.682,34.645,42.825,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2011-09-01,2011,9,0.38144,19.221,27.385,-0.058,1.49,26.936,44.124,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2011-10-01,2011,10,0.35822,21.492,27.062,0.32,1.375,23.035,50.881,27.4545,40.0
41,26.954545454545453,39.5,27.954545454545453,40.5,2011-11-01,2011,11,0.34656,22.861,26.27,0.26,1.535,24.278,45.512,27.4545,40.0
